# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXxz5ff3.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXikyAy2.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:07 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn26                -          u12                  -              207    3264  122150  119130  122204  119059    3674    -           0 1638.0  56.6  -
matK                 -          u12                  -                2    1527    3047    1539    3048    1519    1556    -           0 1410.7 135.0  -
rrn18                -          u12                  -               81    1192  126060  124984  126087  124974    2142    -    3.3e-213  707.6  26.5  -
atp1                 -          u12                  -              168    1436   11529   10288   11548   10264    2095    -    4.3e-196  652.3  24.8  -
atpA                 -          u12                  -               15    1014   11511   10539   11530   10532    1021    -    9.8e-113  378.0  20.5  -
rrn18                -          u12                  -             1414    1871  124969  124557  124984  124508    2142    -       5e-83  275.8   6.4  -
rps11                -          u12                  -               76     517   88054   87634   88074   87614     877    -     1.4e-78  265.3   8.5  -
rps7                 -          u12                  -              316     762  129198  129625  129177  129632    1138    +     6.3e-64  215.7  15.9  -
rps2                 -          u12                  -               30     636   16850   16129   16873   16109     997    -       2e-62  210.5  27.0  -
rps12                -          u12                  -              560     796  128300  128536  128300  128556    1079    +     2.2e-62  210.4   2.3  -
rpl16                -          u12                  -              135     555   90255   89862   90275   89845     574    -     1.3e-56  192.1  13.8  -
rpl2                 -          u12                  -             1037    1479   93667   93230   93680   93209    1503    -     8.7e-47  158.3  11.0  -
nad5                 -          u12                  -              419    1078  115410  116060  115389  116080    1994    +     8.9e-37  125.3  41.6  -
rps14                -          u12                  -              181     484   39631   39325   39658   39305     578    -     2.1e-36  126.2  10.3  -
trnS-GGA             -          u12                  -                1      87   48102   48188   48102   48188      87    +       7e-28   99.4   2.1  -
nad1                 -          u12                  -               40     526  104920  105480  104898  105503    1154    +     1.4e-27   95.7  28.3  -
trnW-CCA             -          u12                  -                1      74   72616   72543   72616   72543      74    -     1.9e-25   92.1   0.0  -
trnV-GAC             -          u12                  -                2      72  126347  126277  126348  126277      72    -     4.3e-25   91.1   0.6  -
trnN-GUU             -          u12                  -                1      71  117736  117806  117736  117807      72    +     1.7e-23   85.6   1.6  -
trnP-UGG             -          u12                  -               14      99   72881   72800   72899   72788     111    -     6.8e-23   83.2   1.2  -
rpl2                 -          u12                  -              106     348   94731   94448   94752   94426    1503    -     1.9e-22   77.6  12.4  -
trnH-GUG             -          u12                  -                1      74  141687  141614  141687  141614      74    -     3.4e-21   78.0   1.1  -
trnI-GAU             -          u12                  -                1      87  124291  124205  124291  124204      88    -     7.9e-21   77.1   3.2  -
nad4                 -          u12                  -              648    1050  110489  110886  110467  110907    1498    +       1e-20   72.2  16.8  -
trnT-GGU             -          u12                  -                1      72   32869   32940   32869   32940      72    +     4.4e-20   74.5   0.6  -
trnR-ACG             -          u12                  -                2      73  118553  118482  118554  118481      74    -     7.8e-20   73.9   2.8  -
rps4                 -          u12                  -              227     514   49004   48704   49024   48684    1294    -     9.1e-20   68.7  12.9  -
trnL-CAA             -          u12                  -                1      81  132804  132884  132804  132884      81    +       1e-19   73.9   1.2  -
trnP-GGG             -          u12                  -                2      74   72878   72806   72879   72806      74    -     2.7e-19   72.0   1.5  -
trnD-GUC             -          u12                  -                8      80   31295   31223   31300   31222      81    -     6.3e-19   70.9   3.1  -
trnF-GAA             -          u12                  -                2      74   52335   52406   52334   52408      76    +     1.9e-17   66.1   0.6  -
trnS-GCU             -          u12                  -               16     113    7930    7833    7945    7813     122    -     6.5e-17   63.7   2.2  -
trnI-CAU             -          u12                  -                1      74  141133  141206  141133  141206      74    +     1.7e-16   63.1   0.5  -
trnR-UCU             -          u12                  -                1      73    9792    9862    9792    9863      74    +     7.9e-15   57.8   1.4  -
trnQ-UUG             -          u12                  -                1      72    6523    6452    6523    6452      72    -     9.9e-15   57.6   3.5  -
nad7                 -          u12                  -               40    1180  103794  104931  103774  104936    1185    +     2.8e-14   51.9  43.9  -
nad1                 -          u12                  -              567     726  106632  106803  106612  106824    1154    +     6.5e-14   50.5   9.2  -
trnR-UCG             -          u12                  -                1      73   72616   72544   72616   72543      74    -     1.1e-13   54.2   0.0  -
trnfM-CAU            -          u12                  -                2      73   39158   39087   39159   39086      74    -     1.2e-13   53.9   0.4  -
trnM-CAU             -          u12                  -                5      81   39161   39088   39165   39084      88    -       2e-13   53.2   0.2  -
trnS-CGA             -          u12                  -                2      71  141134  141205  141133  141206      72    +     2.7e-13   52.7   0.2  -
trnT-UGU             -          u12                  -                2      71   49619   49549   49620   49548      72    -     1.5e-12   50.5   0.8  -
rps19                -          u12                  -              270     495   93177   92946   93197   92926     688    -     2.3e-12   45.8  21.4  -
trnT-GGU             -          u12                  -                2      71   49619   49549   49620   49548      72    -     6.7e-12   48.3   0.8  -
trnT-GGU             -          u12                  -                2      70   56703   56772   56702   56774      72    +     1.1e-11   47.6   1.6  -
trnS-UGA             -          u12                  -                2      86   37188   37098   37189   37097      87    -     5.8e-11   45.7   0.6  -
trnL-CAA             -          u12                  -                1      81  141133  141206  141133  141206      81    +       1e-10   45.0   0.3  -
trnC-GCA             -          u12                  -                8      81   28791   28863   28789   28886     120    +     1.3e-10   43.6   1.0  -
trnS-GCU             -          u12                  -               14     109   37196   37096   37203   37084     122    -     2.9e-10   42.1   0.6  -
trnG-UCC             -          u12                  -                1      70   38863   38932   38863   38933      71    +     8.1e-10   42.0   0.1  -
trnT-GGU             -          u12                  -                2      70  117737  117805  117736  117806      72    +     1.7e-09   40.6   1.5  -
trnS-GGA             -          u12                  -                1      86    7925    7839    7925    7838      87    -     2.3e-09   40.1   1.6  -
nad2                 -          u12                  -              493     837  130389  130729  130369  130749    1613    +     2.4e-08   31.3   8.3  -
trnA-UGC             -          u12                  -               11      49  123199  123161  123209  123140      88    -     6.5e-08   34.8   1.7  -
trnR-UCU             -          u12                  -                1      70   72616   72547   72616   72544      74    -     1.9e-07   34.2   0.0  -
trnR-UCG             -          u12                  -                3      66  118552  118489  118554  118481      74    -     2.3e-07   34.0   2.1  -
trnY-GUA             -          u12                  -                8      76   31861   31792   31868   31785      83    -     2.5e-07   34.0   0.4  -
cob                  -          u12                  -              319     688   84417   84789   84397   84798    1412    +     5.6e-07   26.7  11.2  -
nad2                 -          u12                  -              839    1373  131414  131960  131408  131981    1613    +     9.8e-07   25.9  28.1  -
trnC-GCA             -          u12                  -                6      75   52333   52402   52329   52407     120    +     1.1e-06   31.0   0.7  -
trnR-UCU             -          u12                  -                6      68   49615   49554   49620   49539      74    -     1.1e-06   31.7   0.6  -
trnA-UGC             -          u12                  -               10      82  126350  126279  126359  126273      88    -     1.3e-06   30.6   1.1  -
trnK-UUU             -          u12                  -                8      67  117743  117801  117742  117805      73    +     2.8e-06   30.3   1.6  -
trnC-GCA             -          u12                  -                8      79    7925    7839    7930    7839     120    -     4.1e-06   29.1   0.7  -
trnS-UGA             -          u12                  -                2      86    7924    7839    7925    7838      87    -     4.2e-06   30.1   1.4  -
trnS-GCU             -          u12                  -               17     109   48098   48189   48082   48193     122    +     4.2e-06   28.7   1.8  -
trnY-GUA             -          u12                  -                3      77    7924    7844    7926    7838      83    -     5.4e-06   29.7   1.5  -
trnA-UGC             -          u12                  -               13      82   31295   31224   31306   31218      88    -     6.1e-06   28.4   2.4  -
trnS-UGA             -          u12                  -                2      87   48103   48188   48102   48188      87    +     7.5e-06   29.3   2.1  -
trnA-UGC             -          u12                  -               11      82   72880   72808   72889   72802      88    -     9.6e-06   27.8   1.0  -
trnR-UCG             -          u12                  -                1      73    9792    9862    9792    9863      74    +       1e-05   28.7   1.4  -
rps3                 -          u12                  -             1559    1732   91852   91680   91874   91660    2146    -     2.2e-05   20.7  11.7  -
trnR-UCG             -          u12                  -                8      67   72872   72813   72878   72808      74    -     2.4e-05   27.5   1.5  -
trnM-CAU             -          u12                  -               21      77  141146  141205  141138  141215      88    +     2.8e-05   27.2   0.3  -
trnR-UCU             -          u12                  -                6      72   56707   56772   56703   56774      74    +     3.8e-05   26.8   2.0  -
rrn5                 -          u12                  -               11     120  118931  118811  118935  118804     126    -     4.9e-05   25.7   0.8  -
trnS-CGA             -          u12                  -                7      71   49614   49549   49619   49548      72    -     5.7e-05   26.0   0.9  -
trnK-UUU             -          u12                  -                5      71   72875   72808   72879   72806      73    -       9e-05   25.5   1.2  -
trnR-UCG             -          u12                  -                7      67   39153   39093   39157   39090      74    -     9.9e-05   25.5   0.1  -
trnG-UCC             -          u12                  -               29      70    9547    9588    9526    9589      71    +     0.00012   25.5   1.9  -
trnR-UCG             -          u12                  -               14      68    6510    6458    6519    6452      74    -     0.00012   25.3   1.3  -
trnH-GUG             -          u12                  -                4      65    7922    7847    7923    7841      74    -     0.00014   24.8   0.1  -
trnT-GGU             -          u12                  -                7      65  126342  126284  126345  126281      72    -     0.00014   24.9   0.6  -
trnR-UCG             -          u12                  -                7      67  117742  117800  117738  117807      74    +     0.00016   24.9   1.5  -
trnR-UCU             -          u12                  -                5      72  117740  117805  117737  117807      74    +     0.00019   24.5   1.6  -
trnR-UCU             -          u12                  -                1      73  141133  141205  141133  141206      74    +      0.0002   24.4   0.3  -
trnV-GAC             -          u12                  -                8      64   32876   32932   32873   32935      72    +     0.00026   24.5   1.1  -
trnM-CAU             -          u12                  -               14      81   72609   72542   72612   72536      88    -     0.00026   24.0   0.0  -
trnG-GCC             -          u12                  -                1      71   38863   38932   38863   38933      72    +     0.00029   23.9   0.1  -
trnL-UAA             -          u12                  -               20      79   31849   31786   31857   31785      80    -     0.00044   23.4   0.3  -
trnL-UAA             -          u12                  -                8      79   52342   52406   52339   52407      80    +     0.00046   23.3   0.1  -
trnT-UGU             -          u12                  -                6      65   56707   56767   56702   56774      72    +     0.00062   22.9   1.5  -
trnL-CAA             -          u12                  -                6      71  112786  112722  112791  112719      81    -     0.00065   23.2   0.9  -
trnH-GUG             -          u12                  -                7      68    6517    6458    6521    6455      74    -     0.00069   22.5   2.7  -
trnA-UGC             -          u12                  -               21      77   32878   32933   32874   32940      88    +     0.00079   21.7   1.0  -
trnM-CAU             -          u12                  -               26      75   56708   56770   56692   56775      88    +      0.0008   22.5   1.3  -
trnH-GUG             -          u12                  -                1      74   38863   38933   38863   38933      74    +     0.00086   22.2   0.1  -
trnA-UGC             -          u12                  -               19      78   49613   49554   49616   49543      88    -     0.00096   21.4   0.8  -
trnA-UGC             -          u12                  -               18      79   52341   52402   52326   52409      88    +       0.001   21.3   0.3  -
trnG-GCC             -          u12                  -                8      63   31288   31231   31293   31223      72    -      0.0015   21.6   2.3  -
trnL-UAA             -          u12                  -                3      37   51322   51356   51320   51357      80    +      0.0017   21.5   2.1  -
trnS-GGA             -          u12                  -                1      86   37189   37098   37189   37097      87    -      0.0019   21.1   0.7  -
trnV-UAC             -          u12                  -                4      66   56705   56767   56704   56776      73    +      0.0021   21.3   2.0  -
trnI-CAU             -          u12                  -                8      70   56709   56770   56703   56774      74    +      0.0022   21.1   2.3  -
trnQ-UUG             -          u12                  -                6      62  141682  141624  141689  141615      72    -      0.0023   21.3   0.6  -
trnA-UGC             -          u12                  -               50      85  122365  122330  122385  122327      88    -      0.0024   20.1   1.5  -
trnR-UCU             -          u12                  -               18      67   39155   39093   39175   39091      74    -      0.0024   21.0   0.0  -
trnL-UAG             -          u12                  -               13      75  132815  132874  132801  132880      85    +      0.0024   21.2   1.1  -
trnL-UAA             -          u12                  -                9      74  132812  132878  132805  132884      80    +      0.0025   21.0   1.1  -
trnD-GUC             -          u12                  -                6      78  141689  141617  141692  141614      81    -      0.0029   20.7   1.4  -
trnV-UAC             -          u12                  -                8      38   56500   56469   56506   56449      73    -       0.003   20.8   0.0  -
trnR-UCU             -          u12                  -                5      73   32873   32939   32854   32940      74    +      0.0031   20.6   0.8  -
trnK-UUU             -          u12                  -                6      65   72611   72551   72616   72546      73    -      0.0032   20.5   0.1  -
trnY-GUA             -          u12                  -                3      75   48103   48180   48101   48188      83    +       0.004   20.5   1.8  -
trnW-CCA             -          u12                  -                8      63   39152   39097   39158   39093      74    -      0.0041   20.5   0.2  -
trnA-UGC             -          u12                  -                8      78   38859   38927   38852   38936      88    +      0.0055   19.0   0.5  -
trnfM-CAU            -          u12                  -               15      66  141147  141198  141144  141200      74    +      0.0059   19.7   1.0  -
trnL-UAA             -          u12                  -               36      79   51901   51949   51884   51950      80    +       0.007   19.5   0.6  -
trnT-UGU             -          u12                  -                2      68  117737  117803  117736  117805      72    +      0.0071   19.6   1.5  -
trnL-UAG             -          u12                  -               41      82   51906   51947   51886   51950      85    +      0.0083   19.5   0.2  -
trnS-CGA             -          u12                  -                6      66  117741  117801  117737  117805      72    +      0.0096   18.9   0.9  -
trnR-UCG             -          u12                  -                1      73  141133  141205  141133  141206      74    +       0.011   19.0   0.4  -
trnH-GUG             -          u12                  -               15      62  141624  141671  141609  141676      74    +       0.012   18.5   0.2  -
trnD-GUC             -          u12                  -               41      78   38894   38930   38871   38933      81    +       0.013   18.7   0.1  -
trnE-UUC             -          u12                  -               25      63   38886   38924   38867   38931      72    +       0.015   18.8   0.0  -
trnV-UAC             -          u12                  -                7      66   49614   49555   49616   49551      73    -       0.016   18.5   1.1  -
trnR-UCG             -          u12                  -                5      63   49616   49559   49620   49552      74    -       0.017   18.4   0.7  -
trnT-GGU             -          u12                  -                6      71   52340   52406   52335   52407      72    +       0.017   18.2   0.1  -
trnL-UAA             -          u12                  -               15      80    9805    9863    9793    9863      80    +       0.018   18.2   1.7  -
trnP-UGG             -          u12                  -               23      87   39156   39092   39168   39071     111    -       0.021   17.2   0.0  -
trnD-GUC             -          u12                  -                5      77  126351  126281  126355  126278      81    -       0.021   18.0   1.9  -
trnK-UUU             -          u12                  -               17      69    6508    6456    6510    6453      73    -       0.022   17.9   1.2  -
trnC-GCA             -          u12                  -               11      73  141684  141621  141690  141616     120    -       0.023   17.0   1.0  -
trnM-CAU             -          u12                  -               10      86   31294   31216   31302   31214      88    -       0.023   17.8   2.8  -
trnE-UUC             -          u12                  -                3      62   31998   31938   32000   31924      72    -       0.027   18.0   1.7  -
trnA-UGC             -          u12                  -               19      78   56709   56768   56705   56781      88    +       0.028   16.7   1.9  -
trnL-CAA             -          u12                  -               17      75   39141   39092   39162   39087      81    -       0.029   18.0   0.0  -
trnS-CGA             -          u12                  -               23      69    9539    9586    9519    9589      72    +       0.031   17.3   2.4  -
trnR-UCG             -          u12                  -                4      71   31292   31225   31295   31222      74    -       0.037   17.3   2.5  -
trnR-ACG             -          u12                  -                3      59   31293   31237   31295   31223      74    -       0.038   17.2   1.4  -
trnF-GAA             -          u12                  -                8      64  118548  118492  118556  118481      76    -       0.047   16.8   1.6  -
trnF-GAA             -          u12                  -               20      66   28808   28853   28791   28863      76    +       0.049   16.7   0.2  -
trnA-UGC             -          u12                  -               13      54   56506   56464   56518   56447      88    -       0.056   15.7   0.0  -
trnR-UCG             -          u12                  -                6      30   56502   56478   56506   56473      74    -       0.057   16.7   0.0  -
trnK-UUU             -          u12                  -               18      66   39155   39093   39158   39090      73    -       0.062   16.4   0.2  -
trnC-GCA             -          u12                  -                7      87   48101   48194   48096   48215     120    +       0.064   15.5   0.7  -
trnA-UGC             -          u12                  -               19      73   72609   72554   72612   72534      88    -       0.065   15.5   0.0  -
trnN-GUU             -          u12                  -                6      40  124286  124252  124289  124235      72    -       0.065   16.5   0.4  -
trnT-GGU             -          u12                  -                4      70  141136  141204  141133  141206      72    +       0.066   16.3   0.2  -
trnN-GUU             -          u12                  -                8      64   72609   72551   72613   72543      72    -       0.077   16.3   0.1  -
trnK-UUU             -          u12                  -               40      71   38900   38931   38886   38933      73    +       0.085   16.0   0.7  -
trnG-GCC             -          u12                  -                9      61   32877   32929   32874   32943      72    +       0.088   15.9   0.5  -
trnV-UAC             -          u12                  -               34      64   55860   55830   55879   55821      73    -       0.089   16.1   0.0  -
trnW-CCA             -          u12                  -               19      67    9809    9856    9793    9862      74    +       0.097   16.1   1.4  -
trnT-GGU             -          u12                  -                6      38  124286  124253  124289  124236      72    -       0.097   15.8   0.2  -
trnI-GAU             -          u12                  -               39      87  123314  123263  123335  123262      88    -         0.1   15.9   1.6  -
trnY-GUA             -          u12                  -                3      79   37188   37100   37189   37097      83    -         0.1   16.0   0.7  -
trnV-UAC             -          u12                  -                3      69  126346  126283  126348  126277      73    -        0.12   15.8   0.8  -
trnL-CAA             -          u12                  -                2      80   49619   49549   49620   49548      81    -        0.12   16.0   0.8  -
trnL-UAA             -          u12                  -               50      79   32910   32939   32898   32940      80    +        0.14   15.4   0.3  -
trnD-GUC             -          u12                  -                6      41  123200  123166  123205  123142      81    -        0.14   15.4   2.0  -
trnK-UUU             -          u12                  -                7      32   52341   52366   52335   52367      73    +        0.14   15.3   1.9  -
trnM-CAU             -          u12                  -                7      82   72879   72804   72885   72799      88    -        0.14   15.3   0.2  -
rrn18                -          u12                  -              906     990  125166  125251  125145  125271    2142    +        0.15    5.6   1.9  -
trnV-UAC             -          u12                  -                3      36  123196  123163  123198  123152      73    -        0.17   15.2   0.8  -
trnK-UUU             -          u12                  -               38      73    1257    1222    1277    1222      73    -        0.19   14.9   0.7  -
trnS-CGA             -          u12                  -                8      63   56709   56765   56707   56768      72    +        0.19   14.7   1.1  -
trnS-CGA             -          u12                  -                7      65   38869   38926   38868   38928      72    +         0.2   14.7   0.0  -
trnM-CAU             -          u12                  -               26      72  117753  117799  117741  117806      88    +         0.2   14.8   1.1  -
trnK-UUU             -          u12                  -                2      25  123197  123174  123198  123154      73    -        0.22   14.6   1.0  -
trnR-ACG             -          u12                  -               21      66   37145   37105   37166   37096      74    -        0.23   14.8   0.0  -
trnL-CAA             -          u12                  -               32      77    9824    9859    9805    9863      81    +        0.23   15.0   1.2  -
trnK-UUU             -          u12                  -                1      38    3814    3778    3814    3768      73    -        0.26   14.4   0.5  -
trnM-CAU             -          u12                  -               24      74   49604   49554   49624   49547      88    -        0.27   14.4   1.0  -
trnV-UAC             -          u12                  -                7      65   32875   32932   32872   32936      73    +        0.27   14.6   0.9  -
trnT-UGU             -          u12                  -               36      69   32904   32937   32884   32940      72    +        0.27   14.5   0.7  -
trnF-GAA             -          u12                  -                8      66   49614   49557   49621   49545      76    -        0.27   14.3   0.7  -
trnR-UCG             -          u12                  -                7      62   52341   52395   52338   52405      74    +        0.28   14.5   0.1  -
trnS-GCU             -          u12                  -               82     106   39112   39088   39133   39075     122    -        0.31   13.0   0.2  -
trnH-GUG             -          u12                  -                4      70   52338   52403   52335   52407      74    +        0.32   14.0   0.3  -
trnI-GAU             -          u12                  -                8      43  117743  117778  117739  117798      88    +        0.32   14.3   1.5  -
trnS-GCU             -          u12                  -               24      93  141684  141629  141695  141618     122    -        0.32   12.9   0.6  -
trnM-CAU             -          u12                  -                6      71   52334   52398   52329   52412      88    +        0.33   14.1   0.7  -
trnM-CAU             -          u12                  -               26      71   32875   32931   32855   32939      88    +        0.33   14.1   0.7  -
trnR-UCU             -          u12                  -               30      65    9546    9580    9542    9588      74    +        0.34   14.1   0.6  -
trnM-CAU             -          u12                  -               19      71  132815  132875  132804  132881      88    +        0.34   14.0   0.8  -
trnL-CAA             -          u12                  -               17      75   72598   72549   72613   72545      81    -        0.36   14.4   0.1  -
trnV-GAC             -          u12                  -               28      70  122372  122333  122390  122331      72    -        0.39   14.3   3.0  -
trnR-UCG             -          u12                  -               34      67   37140   37104   37160   37098      74    -         0.4   14.0   0.1  -
trnL-UAA             -          u12                  -               51      76   56745   56770   56731   56774      80    +        0.43   13.8   1.0  -
trnE-UUC             -          u12                  -               11      67   31284   31227   31290   31216      72    -        0.44   14.1   2.5  -
trnR-UCG             -          u12                  -                4      63   32872   32929   32869   32939      74    +        0.44   13.8   0.4  -
trnS-CGA             -          u12                  -                8      70   32876   32938   32873   32940      72    +        0.44   13.6   0.9  -
trnR-UCU             -          u12                  -                8      63  118547  118492  118552  118491      74    -        0.46   13.7   1.7  -
trnN-GUU             -          u12                  -                9      67  141141  141201  141134  141205      72    +        0.46   13.8   0.4  -
trnR-UCU             -          u12                  -               45      66   72835   72814   72856   72811      74    -        0.46   13.7   0.0  -
trnT-UGU             -          u12                  -               44      66   38905   38927   38890   38929      72    +        0.46   13.7   0.6  -
trnI-CAU             -          u12                  -               22      65   39138   39095   39146   39089      74    -        0.48   13.6   0.0  -
trnS-CGA             -          u12                  -               36      64   72581   72551   72603   72548      72    -        0.48   13.4   0.3  -
trnR-UCU             -          u12                  -                8      67   31288   31229   31292   31224      74    -        0.49   13.6   1.7  -
trnV-GAC             -          u12                  -                8      57   56709   56759   56704   56769      72    +         0.5   14.0   1.5  -
trnI-CAU             -          u12                  -               49      72   72569   72545   72589   72543      74    -        0.52   13.5   0.1  -
trnfM-CAU            -          u12                  -                7      66   31289   31230   31291   31228      74    -        0.55   13.4   2.0  -
trnI-CAU             -          u12                  -               50      69  117783  117802  117761  117805      74    +        0.56   13.4   0.5  -
trnG-GCC             -          u12                  -               47      69   51925   51947   51920   51949      72    +        0.57   13.3   0.5  -
trnW-CCA             -          u12                  -                8      66  117743  117799  117736  117805      74    +        0.63   13.5   1.0  -
trnfM-CAU            -          u12                  -               18      73   49604   49549   49614   49548      74    -        0.63   13.2   1.0  -
trnH-GUG             -          u12                  -                8      65  141140  141197  141138  141202      74    +         0.7   12.9   0.4  -
trnT-GGU             -          u12                  -               38      63  123296  123271  123316  123264      72    -        0.72   13.0   1.2  -
trnR-UCG             -          u12                  -                6      63   56707   56763   56704   56772      74    +        0.76   13.1   1.9  -
trnT-GGU             -          u12                  -               36      62   55857   55831   55865   55826      72    -        0.78   12.9   0.0  -
trnI-CAU             -          u12                  -               49      74    9838    9863    9829    9863      74    +        0.84   12.8   0.7  -
trnC-GCA             -          u12                  -               10      70    6521    6462    6523    6454     120    -        0.86   11.9   3.1  -
trnV-UAC             -          u12                  -                8      61   52342   52395   52328   52403      73    +        0.88   12.9   0.3  -
trnT-GGU             -          u12                  -               45      65   72570   72550   72592   72545      72    -        0.92   12.6   0.0  -
trnL-UAA             -          u12                  -                4      76   72613   72547   72616   72544      80    -        0.93   12.7   0.0  -
trnP-GGG             -          u12                  -                8      67   39152   39093   39157   39086      74    -        0.96   12.6   0.2  -
trnR-UCU             -          u12                  -                7      70   52341   52403   52340   52407      74    +           1   12.6   0.2  -
trnR-ACG             -          u12                  -                5      31   56503   56477   56506   56469      74    -           1   12.7   0.1  -
trnL-CAA             -          u12                  -               53      79  117779  117805  117758  117806      81    +           1   13.0   0.7  -
trnI-CAU             -          u12                  -                8      70  132811  132880  132804  132884      74    +         1.1   12.5   1.0  -
trnS-UGA             -          u12                  -                4      81   31865   31791   31868   31785      87    -         1.1   12.8   0.7  -
trnS-CGA             -          u12                  -               27      68   39132   39090   39153   39088      72    -         1.1   12.3   0.1  -
trnT-UGU             -          u12                  -               44      69   39114   39089   39115   39089      72    -         1.1   12.5   0.6  -
trnT-GGU             -          u12                  -                5      64   31291   31230   31293   31224      72    -         1.1   12.3   1.7  -
trnL-CAA             -          u12                  -               43      80   56732   56773   56723   56774      81    +         1.1   12.8   1.3  -
trnD-GUC             -          u12                  -                9      80    7924    7839    7928    7838      81    -         1.2   12.4   0.5  -
trnH-GUG             -          u12                  -                7      65  117742  117798  117742  117801      74    +         1.2   12.1   1.7  -
trnP-UGG             -          u12                  -               29      83   72607   72553   72623   72533     111    -         1.2   11.4   0.2  -
trnR-UCG             -          u12                  -                3      28  124289  124266  124291  124260      74    -         1.3   12.3   0.6  -
trnA-UGC             -          u12                  -               24      84  123333  123262  123335  123258      88    -         1.4   11.3   1.9  -
trnW-CCA             -          u12                  -                8      64   72872   72816   72876   72812      74    -         1.4   12.4   0.9  -
trnE-UUC             -          u12                  -                7      64   49614   49556   49620   49551      72    -         1.4   12.5   0.5  -
trnT-GGU             -          u12                  -               43      65   39115   39093   39137   39089      72    -         1.4   12.0   0.0  -
trnW-CCA             -          u12                  -                8      62   52342   52395   52339   52400      74    +         1.5   12.3   0.3  -
trnW-CCA             -          u12                  -                8      63  118547  118492  118554  118484      74    -         1.5   12.3   1.6  -
trnD-GUC             -          u12                  -               17      70   56711   56763   56705   56767      81    +         1.5   12.0   1.6  -
trnK-UUU             -          u12                  -                6      26   56502   56481   56506   56479      73    -         1.5   11.9   0.0  -
trnS-CGA             -          u12                  -               46      68    9837    9859    9817    9862      72    +         1.6   11.8   1.0  -
trnfM-CAU            -          u12                  -               44      66   72573   72551   72593   72549      74    -         1.6   11.9   0.3  -
trnR-ACG             -          u12                  -                8      63   52342   52396   52338   52407      74    +         1.7   12.0   0.0  -
trnN-GUU             -          u12                  -                6      64  118549  118489  118552  118484      72    -         1.7   11.9   1.8  -
trnT-UGU             -          u12                  -               45      66    9562    9583    9560    9585      72    +         1.8   11.9   1.2  -
trnW-CCA             -          u12                  -               44      68  141176  141200  141162  141205      74    +         1.8   12.1   0.7  -
trnR-UCU             -          u12                  -               19      64    6507    6462    6518    6456      74    -         1.8   11.8   1.3  -
trnF-GAA             -          u12                  -               47      69  122359  122337  122369  122329      76    -         1.9   11.6   1.3  -
trnfM-CAU            -          u12                  -               15      65   56715   56765   56703   56773      74    +         1.9   11.7   1.5  -
trnL-UAA             -          u12                  -                6      71  112786  112721  112791  112712      80    -         1.9   11.7   0.4  -
trnN-GUU             -          u12                  -                8      40    3807    3775    3812    3768      72    -           2   11.7   0.3  -
