# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbD                 -          u9                   -                1    1062    3029    4090    3029    4090    1062    +           0 1356.2  43.1  -
ycf1                 -          u9                   -             2881    5003   68508   70541   68488   70570    5864    +           0 1198.7 318.4  -
rpoA                 -          u9                   -                1    1002   56167   55155   56167   55143    1014    -           0 1162.9  72.3  -
petA                 -          u9                   -                1     963   36821   37783   36821   37783     963    +           0 1157.4  26.6  -
ccsA                 -          u9                   -                1     966   81217   80246   81217   80246     966    -           0 1090.7  81.1  -
ndhB                 -          u9                   -                1     778   98559   99336   98559   99356    1533    +    3.8e-300  999.9  38.1  -
ycf5                 -          u9                   -                1     971   81217   80259   81217   80243     978    -    1.8e-292  973.4  79.8  -
ndhB                 -          u9                   -              775    1533  100016  100774   99996  100774    1533    +    5.1e-290  966.3  36.9  -
atpI                 -          u9                   -                1     744  127086  126343  127086  126343     744    -    9.4e-269  895.5  35.9  -
rps2                 -          u9                   -                1     711  128037  127321  128037  127321     711    -    1.1e-255  852.3  29.4  -
ndhK                 -          u9                   -                1     678   23033   22356   23033   22356     678    -    5.2e-246  820.3  22.8  -
rbcL                 -          u9                   -                2     661   28608   29267   28607   29268     662    +    2.3e-244  814.7   7.3  -
cemA                 -          u9                   -                1     690   35904   36593   35904   36593     690    +    1.7e-237  792.2  51.4  -
petB                 -          u9                   -                4     648   52816   53460   52813   53460     648    +    9.6e-234  779.6  28.9  -
accD                 -          u9                   -              913    1563   32467   33113   32442   33134    1591    +    3.5e-231  771.4  29.1  -
rps4                 -          u9                   -                1     606   17689   17084   17689   17084     606    -    1.9e-220  735.8  25.8  -
rps3                 -          u9                   -                1     656   60931   60276   60931   60275     657    -    7.1e-219  730.7  52.6  -
ycf1                 -          u9                   -             4847    5805   70858   71820   70846   71841    5864    +    7.8e-197  655.4 134.2  -
ycf4                 -          u9                   -                1     555   34354   34908   34354   34908     555    +      1e-192  643.7  36.6  -
pafII                -          u9                   -                1     555   34354   34908   34354   34908     555    +    6.9e-192  640.8  36.6  -
ycf1                 -          u9                   -              113     726   64987   65620   64968   65621    5864    +      8e-191  635.4  46.2  -
ndhA                 -          u9                   -                1     565   73543   74107   73543   74120    1092    +    7.9e-190  634.6  34.6  -
ndhA                 -          u9                   -              537    1092   75197   75753   75177   75753    1092    +    5.2e-181  605.4  46.4  -
atbB                 -          u9                   -                1     632   27236   26605   27236   26604     633    -    5.9e-179  598.7  10.3  -
ndhI                 -          u9                   -                1     502   75836   76337   75836   76339     504    +    1.4e-178  596.9  27.5  -
ycf1                 -          u9                   -              667    1602   65613   66501   65610   66512    5864    +      6e-176  586.1  87.8  -
ndhG                 -          u9                   -                1     531   76765   77295   76765   77295     531    +    1.7e-175  586.9  50.6  -
rps7                 -          u9                   -                1     468   97769   98236   97769   98236     468    +    4.1e-174  582.2  18.0  -
petD                 -          u9                   -                7     483   54453   54929   54447   54929     483    +      7e-173  578.1  24.4  -
ndhJ                 -          u9                   -                1     477   22228   21752   22228   21752     477    -    1.1e-171  573.9  13.7  -
ycf68                -          u9                   -                1     478   92755   92271   92755   92263     484    -    1.3e-167  560.6   0.2  -
rpl2                 -          u9                   -              383     826   62276   61835   62296   61835     826    -    8.2e-165  551.6  14.4  -
ycf2                 -          u9                   -             6358    6869  102955  102435  102975  102435    6869    -    2.8e-162  540.0  24.5  -
rpoC1                -          u9                   -                1     442  135494  135053  135494  135033    2049    -    2.8e-149  499.1  23.7  -
rpl2                 -          u9                   -                1     391   63338   62948   63338   62930     826    -    9.6e-147  491.8  13.5  -
atpF                 -          u9                   -              145     555  123304  122894  123324  122894     555    -    5.1e-141  472.8  24.3  -
rps11                -          u9                   -                1     417   56654   56238   56654   56238     417    -    1.8e-140  471.1   6.9  -
atpE                 -          u9                   -                1     401   26027   25627   26027   25626     402    -    1.3e-139  468.1  13.8  -
rps8                 -          u9                   -                1     405   57791   57387   57791   57387     405    -      6e-139  466.2  24.8  -
rpl16                -          u9                   -                7     407   58861   58461   58867   58460     408    -    3.2e-137  460.5  13.4  -
psaB                 -          u9                   -               35    2139   12737   10654   12751   10626    2205    -    7.5e-132  441.3  35.1  -
psaA                 -          u9                   -              105    2111   10533    8518   10553    8498    2253    -    1.5e-131  440.0  51.8  -
rpl14                -          u9                   -                1     369   58326   57958   58326   57958     369    -    6.8e-130  436.0  14.1  -
rpl22                -          u9                   -               34     500   61422   60914   61443   60905     508    -    8.3e-127  426.1  30.0  -
ndhC                 -          u9                   -                1     363   23456   23094   23456   23094     363    -    1.3e-126  425.3  32.9  -
ycf1                 -          u9                   -             1768    2536   67222   67993   67202   68013    5864    +    7.6e-108  360.0  75.7  -
rps14                -          u9                   -                1     303    8232    7930    8232    7930     303    -    6.5e-106  356.8  10.6  -
ycf1                 -          u9                   -             2479    2905   68037   68460   68017   68480    5864    +    5.2e-104  347.2  27.9  -
ndhE                 -          u9                   -                1     305   77521   77825   77521   77826     306    +      1e-102  346.4  29.2  -
rpl23                -          u9                   -                1     282   63638   63357   63638   63357     282    -     5.8e-99  334.1  12.4  -
psbE                 -          u9                   -                1     252   39761   39510   39761   39510     252    -     2.4e-90  305.4  10.0  -
rps12                -          u9                   -              114     346   96909   97141   96889   97153     372    +     2.7e-87  295.7   2.3  -
rps18                -          u9                   -               27     300   43897   44161   43877   44163     306    +     3.2e-87  295.8  19.6  -
ycf15                -          u9                   -               28     383  102433  102052  102456  102023     506    -     3.3e-87  294.9  19.6  -
psaC                 -          u9                   -                1     246   78074   78319   78074   78319     246    +     1.3e-86  293.1   6.7  -
atpH                 -          u9                   -                1     246  125138  124893  125138  124893     246    -     1.6e-86  292.5   9.0  -
accD                 -          u9                   -               10     387   30663   31064   30651   31066    1591    +     3.1e-83  281.0  38.4  -
rps15                -          u9                   -                1     273   71993   72265   71993   72265     273    +     4.3e-82  279.0  33.8  -
pafI                 -          u9                   -              125     355   14854   14624   14874   14616     507    -     2.2e-81  276.1  10.4  -
ycf3                 -          u9                   -              125     356   14854   14623   14874   14615     507    -     7.2e-81  274.5  10.4  -
rps19                -          u9                   -                2     278   61779   61491   61780   61490     279    -     2.4e-80  273.0  25.6  -
accD                 -          u9                   -              675     982   31574   31899   31569   31901    1591    +     7.4e-77  259.9  28.8  -
clpP                 -          u9                   -               66     366   47778   47478   47798   47458     591    -     1.6e-74  253.4   6.0  -
psbH                 -          u9                   -                1     222   51642   51863   51642   51863     222    +       6e-74  251.6  13.5  -
rps16                -          u9                   -               37     266  116157  115928  116161  115927     267    -     3.5e-71  242.8   9.8  -
rpl20                -          u9                   -              112     353   44768   44527   44769   44526     354    -     6.8e-71  241.9  24.1  -
rpl33                -          u9                   -                1     200   42512   42711   42512   42712     201    +     4.5e-62  212.7  12.5  -
lhbA                 -          u9                   -                1     189    6156    6344    6156    6344     189    +     4.2e-57  196.4  27.6  -
ycf9                 -          u9                   -                1     189    6156    6344    6156    6344     189    +     6.3e-57  195.8  27.6  -
infA                 -          u9                   -                2     234   57259   57033   57260   57033     234    -     1.2e-56  195.1  10.0  -
psbZ                 -          u9                   -                1     189    6156    6344    6156    6344     189    +     3.6e-56  193.3  27.6  -
psbK                 -          u9                   -                4     186  118069  118251  118060  118251     186    +     9.3e-56  191.6  24.7  -
accD                 -          u9                   -              465     795   31061   31395   31059   31399    1591    +       2e-54  185.5  37.7  -
ycf3                 -          u9                   -              352     506   13849   13695   13869   13694     507    -     5.3e-51  175.9   2.9  -
pafI                 -          u9                   -              351     506   13850   13695   13870   13694     507    -     1.1e-50  174.8   2.9  -
atpF                 -          u9                   -                1     145  124283  124139  124283  124118     555    -     9.7e-50  171.4   6.7  -
pbf1                 -          u9                   -                1     131   51513   51383   51513   51382     132    -     4.1e-44  153.3   2.1  -
rpl32                -          u9                   -                1     154   82661   82508   82661   82496     165    -     2.2e-43  151.8  16.5  -
psbN                 -          u9                   -                1     131   51513   51383   51513   51382     132    -     2.9e-43  150.6   2.1  -
rrn5                 -          u9                   -                1     121   87537   87417   87537   87417     121    -     4.3e-42  146.6   0.8  -
psbF                 -          u9                   -                1     120   39500   39381   39500   39381     120    -     6.7e-42  145.9   2.4  -
psaJ                 -          u9                   -                1     135   41849   41983   41849   41983     135    +     5.6e-40  140.2   7.8  -
ycf3                 -          u9                   -                1     128   15745   15618   15745   15598     507    -     1.2e-39  138.4   9.0  -
pafI                 -          u9                   -                1     126   15745   15620   15745   15600     507    -     9.4e-39  135.4   9.1  -
ycf1                 -          u9                   -             1587    1918   66624   66943   66621   66964    5864    +     3.5e-38  128.7  42.4  -
psbJ                 -          u9                   -                1     122   39099   38978   39099   38977     123    -     3.8e-38  134.0   9.7  -
psbL                 -          u9                   -                1     116   39354   39239   39354   39238     117    -     6.4e-38  133.2  10.8  -
petG                 -          u9                   -                1     114   40896   41009   40896   41009     114    +     3.3e-36  127.9   9.2  -
rrn4.5               -          u9                   -                1     103   87865   87763   87865   87763     103    -     7.3e-35  123.3   2.5  -
rpl36                -          u9                   -                1     113   56916   56804   56916   56803     114    -     3.3e-34  121.3   6.4  -
rps12                -          u9                   -                1     114   45676   45563   45676   45550     372    -     8.1e-34  119.7   1.7  -
clpP                 -          u9                   -              363     582   46819   46600   46838   46591     591    -     5.9e-33  116.2  17.7  -
psbT                 -          u9                   -                1     108   51209   51316   51209   51316     108    +     2.8e-32  115.0   9.4  -
ycf15                -          u9                   -              260     426  101896  101697  101906  101670     506    -     1.6e-31  111.1   1.2  -
psbM                 -          u9                   -                1     105  141906  141802  141906  141802     105    -     1.1e-29  106.7   8.5  -
trnS-UGA             -          u9                   -                1      93    5794    5702    5794    5702      93    -     1.2e-29  106.0   0.5  -
trnY-GUA             -          u9                   -                1      84     473     390     473     390      84    -     1.6e-28  102.8   1.1  -
trnY-GUA             -          u9                   -                1      84  143061  142978  143061  142978      84    -     1.6e-28  102.8   1.1  -
petN                 -          u9                   -                1      90  140771  140860  140771  140860      90    +     2.6e-28  101.8   5.6  -
trnS-GGA             -          u9                   -                1      87   16707   16793   16707   16793      87    +     3.3e-28  101.4   2.1  -
trnS-GCU             -          u9                   -                1      87  119118  119032  119118  119031      88    -     3.4e-28  101.4   1.7  -
trnL-CAA             -          u9                   -                1      81  101409  101489  101409  101489      81    +     1.2e-27   99.9   1.2  -
petL                 -          u9                   -                1      96   40623   40718   40623   40718      96    +     1.5e-27   99.8   9.0  -
psbI                 -          u9                   -                1     111  118837  118956  118837  118956     111    +     1.3e-26   96.8   4.0  -
ycf1                 -          u9                   -             5260    5409   63999   64149   63979   64169    5864    +     2.6e-26   89.2  33.0  -
trnL-UAG             -          u9                   -                1      80   81396   81317   81396   81317      80    -     4.5e-26   95.2   1.5  -
trnI-CAU             -          u9                   -                1      74  109738  109811  109738  109811      74    +     6.3e-26   94.3   0.3  -
trnH-GUG             -          u9                   -                1      75  110293  110219  110293  110219      75    -     7.1e-26   94.2   1.4  -
psaI                 -          u9                   -               15     111   33843   33939   33829   33939     111    +     7.4e-26   94.4  11.6  -
trnP-UGG             -          u9                   -                1      74   41484   41411   41484   41411      74    -     1.5e-25   93.1   1.4  -
trnT-UGU             -          u9                   -                1      73   18225   18153   18225   18153      73    -     1.9e-25   92.6   1.0  -
ycf6                 -          u9                   -                2      83  140779  140860  140778  140860      83    +     3.1e-25   91.9   5.0  -
trnT-GGU             -          u9                   -                1      72    1474    1545    1474    1545      72    +     3.4e-25   92.2   0.5  -
trnD-GUC             -          u9                   -                1      74  142488  142415  142488  142415      74    -     3.5e-25   91.6   3.0  -
trnM-CAU             -          u9                   -                1      73   25307   25379   25307   25379      73    +     4.1e-25   91.6   2.0  -
trnR-ACG             -          u9                   -                1      74   87159   87086   87159   87086      74    -     4.9e-25   91.7   2.9  -
trnW-CCA             -          u9                   -                1      74   41221   41148   41221   41148      74    -     5.3e-25   91.5   0.0  -
trnR-UCU             -          u9                   -                1      72  120985  121056  120985  121056      72    +     5.4e-25   91.3   1.3  -
trnV-GAC             -          u9                   -                2      72   94952   94882   94953   94882      72    -     8.5e-25   90.9   0.6  -
trnG-GCC             -          u9                   -                1      71    7468    7538    7468    7538      71    +     2.7e-24   89.4   0.1  -
trnE-UUC             -          u9                   -                1      73     605     533     605     533      73    -     4.1e-24   88.4   2.7  -
trnE-UUC             -          u9                   -                1      73  143193  143121  143193  143121      73    -     4.1e-24   88.4   2.7  -
ycf1                 -          u9                   -             5261    5409   64757   64915   64747   64932    5864    +     5.1e-24   81.7  30.6  -
ycf1                 -          u9                   -             5261    5409   64565   64725   64550   64745    5864    +     5.6e-24   81.5  30.9  -
ycf1                 -          u9                   -             5261    5409   64373   64533   64359   64553    5864    +     5.8e-24   81.5  30.9  -
ycf1                 -          u9                   -             5261    5409   64181   64341   64173   64361    5864    +     5.8e-24   81.5  30.7  -
trnF-GAA             -          u9                   -                1      72   20940   21011   20940   21012      73    +     3.4e-23   86.2   0.5  -
trnN-GUU             -          u9                   -                1      72   86341   86412   86341   86412      72    +     4.3e-23   85.3   1.6  -
pdbZ                 -          u9                   -                1     187    6156    6342    6156    6344     189    +     1.3e-22   83.8  27.6  -
psbD                 -          u9                   -              374     885  111785  111265  111805  111245    1062    -     2.3e-22   79.8  12.8  -
trnfM-CAU            -          u9                   -                1      74    7764    7691    7764    7691      74    -       9e-22   81.1   0.4  -
trnQ-UUG             -          u9                   -                1      72  117716  117645  117716  117645      72    -       2e-21   79.7   3.7  -
trnC-GCA             -          u9                   -                1      71  139984  140055  139984  140055      71    +     1.2e-20   77.6   2.4  -
psal                 -          u9                   -               17     110   33845   33938   33831   33939     111    +     6.2e-20   75.0  11.2  -
psbA                 -          u9                   -              416     894    3444    3913    3424    3934    1062    +     4.7e-19   68.8  22.3  -
trnP-GGG             -          u9                   -                2      72   41483   41413   41483   41411      74    -       4e-18   69.4   1.6  -
trnS-CGA             -          u9                   -               32      91  120723  120782  120702  120783      92    +     7.8e-17   65.4   2.1  -
trnR-CCG             -          u9                   -                2      74   87158   87086   87159   87086      74    -     1.5e-15   61.0   2.8  -
trnG-UCC             -          u9                   -               21      71  120732  120782  120726  120782      71    +     8.6e-14   55.8   2.9  -
trnL-UAA             -          u9                   -               36      85   20506   20555   20486   20555      85    +       6e-13   52.7   0.6  -
trnS-GCU             -          u9                   -                1      88   16707   16793   16707   16793      88    +     7.5e-12   49.1   2.1  -
rps18                -          u9                   -              238     306   44159   44227   44154   44227     306    +     1.7e-11   46.9   6.6  -
trnS-GGA             -          u9                   -                1      86  119118  119032  119118  119031      87    -     1.7e-10   44.7   1.6  -
rps16                -          u9                   -                1      48  117087  117040  117087  117023     267    -     2.1e-10   43.4   2.5  -
trnK-UUU             -          u9                   -                1      45  115007  114961  115007  114954      72    -     8.7e-10   42.7   0.3  -
trnV-UAC             -          u9                   -                1      40   25112   25073   25112   25057      76    -     9.5e-10   42.5   0.0  -
clpP                 -          u9                   -                1      80   48739   48661   48739   48643     591    -     9.8e-10   39.4   1.7  -
trnV-UAC             -          u9                   -               35      76   24464   24426   24484   24426      76    -     2.2e-09   41.3   0.0  -
trnA-UGC             -          u9                   -                1      38   91803   91766   91803   91746      73    -     2.3e-09   41.1   1.4  -
trnI-GAU             -          u9                   -                1      42   92896   92855   92896   92835      72    -     2.4e-09   41.3   1.1  -
trnP-GGG             -          u9                   -                2      69    7761    7696    7764    7691      74    -     3.6e-09   40.7   0.2  -
trnK-UUU             -          u9                   -               36      72  112451  112415  112462  112415      72    -     5.9e-08   36.8   1.5  -
trnI-GAU             -          u9                   -               36      72   91903   91867   91916   91867      72    -     6.5e-08   36.7   1.0  -
trnM-CAU             -          u9                   -                5      66    1478    1538    1474    1544      73    +     8.3e-08   36.1   0.5  -
trnS-GCU             -          u9                   -                1      87    5794    5703    5794    5702      88    -     9.1e-08   36.0   0.6  -
pbsA                 -          u9                   -                1      74  111171  111098  111171  111097      75    -     1.1e-07   35.9   2.8  -
trnG-UCC             -          u9                   -                1      70    7468    7537    7468    7538      71    +     1.1e-07   36.2   0.1  -
trnS-UGA             -          u9                   -                1      92  119118  119032  119118  119031      93    -     1.8e-07   35.0   1.5  -
trnL-UAA             -          u9                   -                1      37   19925   19961   19925   19977      85    +       2e-07   35.0   2.6  -
trnA-UGC             -          u9                   -               39      73   90970   90936   90990   90936      73    -       2e-07   34.9   2.0  -
trnT-GGU             -          u9                   -                6      65   25312   25372   25307   25378      72    +     4.9e-07   34.0   1.6  -
trnS-UGA             -          u9                   -                1      92   16707   16792   16707   16793      93    +     1.2e-06   32.4   1.9  -
trnT-UGU             -          u9                   -                1      71    1474    1543    1474    1545      73    +     1.2e-06   32.3   0.5  -
trnM-CAU             -          u9                   -                3      68   18223   18158   18225   18154      73    -     2.6e-06   31.3   0.6  -
pbsH                 -          u9                   -                1      89   51642   51730   51642   51731      90    +     2.9e-06   31.9   3.2  -
trnR-UCG             -          u9                   -                7      70   87153   87093   87158   87086      77    -     3.2e-06   31.1   1.5  -
trnT-UGU             -          u9                   -                3      70   25309   25376   25307   25378      73    +       4e-06   30.7   1.8  -
trnT-GGU             -          u9                   -                1      66   18225   18159   18225   18153      72    -     6.2e-06   30.5   0.7  -
trnS-CGA             -          u9                   -                1      46  119971  120016  119971  120039      92    +     1.7e-05   29.0   3.9  -
trnS-CGA             -          u9                   -                2      90    7468    7537    7467    7539      92    +     2.4e-05   28.5   0.1  -
trnA-UGC             -          u9                   -                1      71   94953   94884   94953   94882      73    -     4.5e-05   27.4   0.8  -
trnA-UGC             -          u9                   -                8      65   18218   18161   18230   18147      73    -     4.8e-05   27.3   0.8  -
trnC-GCA             -          u9                   -                4      68   20943   21009   20936   21012      71    +     6.9e-05   27.1   0.2  -
trnS-GGA             -          u9                   -                1      86    5794    5703    5794    5702      87    -       7e-05   26.7   0.7  -
trnK-UUU             -          u9                   -                8      61   86348   86401   86338   86404      72    +     9.9e-05   26.5   1.5  -
ycf12                -          u9                   -                3     143   10298   10116   10300   10115     144    -     0.00011   23.8   9.9  -
trnfM-CAU            -          u9                   -                7      69   41478   41416   41483   41411      74    -     0.00012   26.2   0.8  -
ndhF                 -          u9                   -              714    1048   79116   79465   79095   79485    2235    +     0.00018   18.8  11.3  -
trnA-UGC             -          u9                   -                8      65    1481    1537    1478    1546      73    +     0.00039   24.3   0.8  -
trnT-GGU             -          u9                   -                7      64   94947   94890   94949   94887      72    -     0.00041   24.6   0.5  -
trnV-GAC             -          u9                   -                8      64    1481    1537    1478    1540      72    +     0.00045   24.5   1.1  -
trnA-UGC             -          u9                   -                3      62  142486  142426  142488  142416      73    -     0.00051   24.0   1.9  -
trnG-GCC             -          u9                   -               34      70  120745  120781  120728  120782      71    +     0.00059   24.2   1.5  -
trnR-CCG             -          u9                   -                4      64    7748    7701    7763    7693      74    -      0.0011   23.0   0.0  -
trnF-GAA             -          u9                   -               18      65  140000  140047  139984  140058      73    +      0.0066   21.2   0.7  -
trnI-GAU             -          u9                   -                4      61    1477    1534    1474    1545      72    +      0.0074   20.5   0.5  -
trnP-UGG             -          u9                   -                5      66    7758    7699    7762    7693      74    -        0.02   19.0   0.1  -
trnV-UAC             -          u9                   -                8      73   18218   18157   18238   18155      76    -       0.022   18.9   0.7  -
trnW-CCA             -          u9                   -                8      63    7757    7702    7764    7697      74    -       0.027   18.7   0.1  -
trnL-UAA             -          u9                   -                3      84    5792    5703    5794    5702      85    -       0.032   18.4   0.3  -
trnP-GGG             -          u9                   -                4      70   41415   41479   41412   41483      74    +       0.057   17.6   1.5  -
accD                 -          u9                   -              936     983   31901   31951   31894   31964    1591    +       0.062   11.5   2.4  -
accD                 -          u9                   -              678     788   31361   31458   31352   31470    1591    +       0.067   11.4  16.9  -
rpl20                -          u9                   -                1      37   44804   44768   44804   44762     354    -        0.07   14.8   6.3  -
trnA-UGC             -          u9                   -                7      68   20946   21007   20941   21011      73    +       0.088   16.8   0.2  -
trnN-GUU             -          u9                   -                6      41   92891   92856   92893   92839      72    -       0.092   17.0   0.7  -
trnL-UAA             -          u9                   -                8      75  101416  101479  101412  101485      85    +         0.1   16.7   1.2  -
trnL-UAG             -          u9                   -                8      69  101416  101478  101409  101488      80    +        0.12   16.9   1.4  -
trnM-CAU             -          u9                   -                8      58   94946   94897   94950   94877      73    -        0.14   16.2   0.0  -
trnL-CAA             -          u9                   -                8      70   81389   81328   81396   81317      81    -        0.17   16.1   0.8  -
trnR-CCG             -          u9                   -                5      63   86345   86401   86343   86408      74    +        0.19   15.8   1.4  -
trnQ-UUG             -          u9                   -                5      67  110288  110224  110294  110217      72    -        0.19   15.7   0.8  -
trnR-UCU             -          u9                   -               18      64   41203   41156   41223   41149      72    -        0.21   15.7   0.1  -
trnP-GGG             -          u9                   -               35      71    7499    7535    7491    7536      74    +        0.21   15.8   0.4  -
trnR-UCG             -          u9                   -                3      69    5777    5710    5786    5703      77    -        0.25   15.4   0.0  -
trnR-CCG             -          u9                   -                6      67   41479   41418   41484   41409      74    -        0.26   15.4   1.1  -
trnG-UCC             -          u9                   -                1      23  119972  119994  119972  120008      71    +        0.28   15.7   3.8  -
trnR-CCG             -          u9                   -               32      66    5746    5710    5769    5702      74    -        0.29   15.2   0.0  -
trnR-ACG             -          u9                   -               39      66    5732    5710    5755    5702      74    -        0.29   15.5   0.0  -
trnA-UGC             -          u9                   -                2      37   25111   25075   25112   25054      73    -         0.3   15.1   0.2  -
ycf1                 -          u9                   -             4839    4998   70676   70842   70654   70863    5864    +        0.31    6.0  47.4  -
trnW-CCA             -          u9                   -               19      66  121002  121048  120986  121055      74    +        0.33   15.2   1.4  -
trnI-GAU             -          u9                   -                7      61   86347   86401   86344   86411      72    +        0.37   15.1   1.7  -
accD                 -          u9                   -              675     741   31502   31571   31480   31576    1591    +        0.41    8.8  12.4  -
trnA-UGC             -          u9                   -                8      62   25314   25368   25310   25374      73    +        0.45   14.5   1.7  -
trnF-GAA             -          u9                   -                3      69    7762    7695    7764    7692      73    -        0.51   15.2   0.4  -
ycf12                -          u9                   -               42      74   12712   12744   12708   12748     144    +        0.55   11.8   2.6  -
accD                 -          u9                   -              676     741   31431   31499   31427   31505    1591    +        0.56    8.3  10.9  -
trnR-UCG             -          u9                   -               51      69  119057  119039  119077  119027      77    -        0.58   14.3   0.4  -
trnR-UCG             -          u9                   -               51      69   16767   16785   16749   16793      77    +        0.58   14.3   0.1  -
trnV-GAC             -          u9                   -               28      70   90977   90938   90995   90936      72    -        0.67   14.3   3.0  -
trnP-UGG             -          u9                   -                8      64   41214   41158   41217   41143      74    -        0.67   14.2   0.2  -
trnV-UAC             -          u9                   -                2      37   91802   91768   91803   91748      76    -        0.71   14.1   0.8  -
trnR-CCG             -          u9                   -               10      66  119109  119039  119118  119031      74    -        0.72   13.9   0.6  -
trnV-GAC             -          u9                   -                8      57   25314   25364   25309   25384      72    +        0.83   14.0   1.5  -
trnfM-CAU            -          u9                   -                9      64   41213   41158   41216   41141      74    -         0.9   13.8   0.1  -
trnP-GGG             -          u9                   -               13      64   41209   41158   41216   41156      74    -        0.98   13.7   0.2  -
trnT-UGU             -          u9                   -               19      62  113101  113063  113111  113048      73    -        0.98   13.4   0.0  -
trnC-GCA             -          u9                   -                7      62     467     399     472     393      71    -           1   13.7   0.6  -
trnC-GCA             -          u9                   -                7      62  143055  142987  143060  142981      71    -           1   13.7   0.6  -
trnN-GUU             -          u9                   -                8      64   41214   41156   41218   41150      72    -         1.2   13.4   0.1  -
trnfM-CAU            -          u9                   -                3      66   20942   21004   20940   21012      74    +         1.3   13.3   0.2  -
trnC-GCA             -          u9                   -                4      51  117713  117645  117715  117636      71    -         1.4   13.3   2.2  -
psb30                -          u9                   -               10      72   12779   12844   12772   12855     107    +         1.4   12.3   1.5  -
trnP-GGG             -          u9                   -                2      63   94952   94893   94952   94882      74    -         1.5   13.1   0.7  -
