# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rpl16                -          u9                   -              135     555   58860   58467   58880   58450     574    -     1.4e-56  192.1  13.8  -
rpl2                 -          u9                   -             1037    1479   62272   61835   62285   61814    1503    -     8.8e-47  158.3  11.0  -
nad5                 -          u9                   -              419    1078   84015   84665   83994   84685    1994    +       9e-37  125.3  41.6  -
rps14                -          u9                   -              181     484    8236    7930    8263    7910     578    -     2.1e-36  126.2  10.3  -
trnS-GGA             -          u9                   -                1      87   16707   16793   16707   16793      87    +       7e-28   99.4   2.1  -
nad1                 -          u9                   -               40     526   73525   74085   73503   74108    1154    +     1.4e-27   95.7  28.3  -
trnW-CCA             -          u9                   -                1      74   41221   41148   41221   41148      74    -     1.9e-25   92.1   0.0  -
trnV-GAC             -          u9                   -                2      72   94952   94882   94953   94882      72    -     4.4e-25   91.1   0.6  -
trnN-GUU             -          u9                   -                1      71   86341   86411   86341   86412      72    +     1.7e-23   85.6   1.6  -
trnP-UGG             -          u9                   -               14      99   41486   41405   41504   41393     111    -     6.9e-23   83.2   1.2  -
rpl2                 -          u9                   -              106     348   63336   63053   63357   63031    1503    -     1.9e-22   77.6  12.4  -
trnH-GUG             -          u9                   -                1      74  110292  110219  110292  110219      74    -     3.4e-21   78.0   1.1  -
trnI-GAU             -          u9                   -                1      87   92896   92810   92896   92809      88    -       8e-21   77.1   3.2  -
nad4                 -          u9                   -              648    1050   79094   79491   79072   79512    1498    +       1e-20   72.2  16.8  -
trnT-GGU             -          u9                   -                1      72    1474    1545    1474    1545      72    +     4.5e-20   74.5   0.6  -
trnR-ACG             -          u9                   -                2      73   87158   87087   87159   87086      74    -     7.9e-20   73.9   2.8  -
rps4                 -          u9                   -              227     514   17609   17309   17629   17289    1294    -     9.2e-20   68.7  12.9  -
trnL-CAA             -          u9                   -                1      81  101409  101489  101409  101489      81    +       1e-19   73.9   1.2  -
trnP-GGG             -          u9                   -                2      74   41483   41411   41484   41411      74    -     2.7e-19   72.0   1.5  -
trnD-GUC             -          u9                   -                8      80  142488  142416  142493  142415      81    -     6.4e-19   70.9   3.1  -
trnF-GAA             -          u9                   -                2      74   20940   21011   20939   21013      76    +       2e-17   66.1   0.6  -
trnS-GCU             -          u9                   -               16     113  119123  119026  119138  119006     122    -     6.5e-17   63.7   2.2  -
trnI-CAU             -          u9                   -                1      74  109738  109811  109738  109811      74    +     1.7e-16   63.1   0.5  -
trnR-UCU             -          u9                   -                1      73  120985  121055  120985  121056      74    +     7.9e-15   57.8   1.4  -
trnQ-UUG             -          u9                   -                1      72  117716  117645  117716  117645      72    -       1e-14   57.6   3.5  -
nad7                 -          u9                   -               40    1180   72399   73536   72379   73541    1185    +     2.9e-14   51.9  43.9  -
nad1                 -          u9                   -              567     726   75237   75408   75217   75429    1154    +     6.6e-14   50.5   9.2  -
trnR-UCG             -          u9                   -                1      73   41221   41149   41221   41148      74    -     1.1e-13   54.2   0.0  -
trnfM-CAU            -          u9                   -                2      73    7763    7692    7764    7691      74    -     1.2e-13   53.9   0.4  -
trnM-CAU             -          u9                   -                5      81    7766    7693    7770    7689      88    -     2.1e-13   53.2   0.2  -
trnS-CGA             -          u9                   -                2      71  109739  109810  109738  109811      72    +     2.8e-13   52.7   0.2  -
trnT-UGU             -          u9                   -                2      71   18224   18154   18225   18153      72    -     1.6e-12   50.5   0.8  -
rps19                -          u9                   -              270     495   61782   61551   61802   61531     688    -     2.3e-12   45.8  21.4  -
trnT-GGU             -          u9                   -                2      71   18224   18154   18225   18153      72    -     6.8e-12   48.3   0.8  -
trnT-GGU             -          u9                   -                2      70   25308   25377   25307   25379      72    +     1.1e-11   47.6   1.6  -
trnS-UGA             -          u9                   -                2      86    5793    5703    5794    5702      87    -     5.9e-11   45.7   0.6  -
trnL-CAA             -          u9                   -                1      81  109738  109811  109738  109811      81    +     1.1e-10   45.0   0.3  -
trnC-GCA             -          u9                   -                8      81  139984  140056  139982  140079     120    +     1.3e-10   43.6   1.0  -
trnS-GCU             -          u9                   -               14     109    5801    5701    5808    5689     122    -       3e-10   42.1   0.6  -
trnG-UCC             -          u9                   -                1      70    7468    7537    7468    7538      71    +     8.2e-10   42.0   0.1  -
trnT-GGU             -          u9                   -                2      70   86342   86410   86341   86411      72    +     1.8e-09   40.6   1.5  -
trnS-GGA             -          u9                   -                1      86  119118  119032  119118  119031      87    -     2.3e-09   40.1   1.6  -
nad2                 -          u9                   -              493     837   98994   99334   98974   99354    1613    +     2.4e-08   31.3   8.3  -
trnA-UGC             -          u9                   -               11      49   91804   91766   91814   91745      88    -     6.5e-08   34.8   1.7  -
trnR-UCU             -          u9                   -                1      70   41221   41152   41221   41149      74    -     1.9e-07   34.2   0.0  -
trnR-UCG             -          u9                   -                3      66   87157   87094   87159   87086      74    -     2.3e-07   34.0   2.1  -
trnY-GUA             -          u9                   -                8      76     466     397     473     390      83    -     2.5e-07   34.0   0.4  -
trnY-GUA             -          u9                   -                8      76  143054  142985  143061  142978      83    -     2.5e-07   34.0   0.4  -
cob                  -          u9                   -              319     688   53022   53394   53002   53403    1412    +     5.6e-07   26.7  11.2  -
nad2                 -          u9                   -              839    1373  100019  100565  100013  100586    1613    +     9.9e-07   25.9  28.1  -
trnC-GCA             -          u9                   -                6      75   20938   21007   20934   21012     120    +     1.1e-06   31.0   0.7  -
trnR-UCU             -          u9                   -                6      68   18220   18159   18225   18144      74    -     1.1e-06   31.7   0.6  -
trnA-UGC             -          u9                   -               10      82   94955   94884   94964   94878      88    -     1.3e-06   30.6   1.1  -
trnK-UUU             -          u9                   -                8      67   86348   86406   86347   86410      73    +     2.8e-06   30.3   1.6  -
trnC-GCA             -          u9                   -                8      79  119118  119032  119123  119032     120    -     4.1e-06   29.1   0.7  -
trnS-UGA             -          u9                   -                2      86  119117  119032  119118  119031      87    -     4.2e-06   30.1   1.4  -
trnS-GCU             -          u9                   -               17     109   16703   16794   16687   16798     122    +     4.2e-06   28.7   1.8  -
trnY-GUA             -          u9                   -                3      77  119117  119037  119119  119031      83    -     5.4e-06   29.7   1.5  -
trnA-UGC             -          u9                   -               13      82  142488  142417  142499  142411      88    -     6.2e-06   28.4   2.4  -
trnS-UGA             -          u9                   -                2      87   16708   16793   16707   16793      87    +     7.6e-06   29.3   2.1  -
trnA-UGC             -          u9                   -               11      82   41485   41413   41494   41407      88    -     9.7e-06   27.8   1.0  -
trnR-UCG             -          u9                   -                1      73  120985  121055  120985  121056      74    +       1e-05   28.7   1.4  -
rps3                 -          u9                   -             1559    1732   60457   60285   60479   60265    2146    -     2.2e-05   20.7  11.7  -
trnR-UCG             -          u9                   -                8      67   41477   41418   41483   41413      74    -     2.4e-05   27.5   1.5  -
trnM-CAU             -          u9                   -               21      77  109751  109810  109743  109820      88    +     2.8e-05   27.2   0.3  -
trnR-UCU             -          u9                   -                6      72   25312   25377   25308   25379      74    +     3.8e-05   26.8   2.0  -
rrn5                 -          u9                   -               11     120   87536   87416   87540   87409     126    -     4.9e-05   25.7   0.8  -
trnS-CGA             -          u9                   -                7      71   18219   18154   18224   18153      72    -     5.7e-05   26.0   0.9  -
trnK-UUU             -          u9                   -                5      71   41480   41413   41484   41411      73    -       9e-05   25.5   1.2  -
trnR-UCG             -          u9                   -                7      67    7758    7698    7762    7695      74    -      0.0001   25.5   0.1  -
trnG-UCC             -          u9                   -               29      70  120740  120781  120719  120782      71    +     0.00012   25.5   1.9  -
trnR-UCG             -          u9                   -               14      68  117703  117651  117712  117645      74    -     0.00012   25.3   1.3  -
trnH-GUG             -          u9                   -                4      65  119115  119040  119116  119034      74    -     0.00014   24.8   0.1  -
trnT-GGU             -          u9                   -                7      65   94947   94889   94950   94886      72    -     0.00014   24.9   0.6  -
trnR-UCG             -          u9                   -                7      67   86347   86405   86343   86412      74    +     0.00016   24.9   1.5  -
trnR-UCU             -          u9                   -                5      72   86345   86410   86342   86412      74    +     0.00019   24.5   1.6  -
trnR-UCU             -          u9                   -                1      73  109738  109810  109738  109811      74    +      0.0002   24.4   0.3  -
trnV-GAC             -          u9                   -                8      64    1481    1537    1478    1540      72    +     0.00026   24.5   1.1  -
trnM-CAU             -          u9                   -               14      81   41214   41147   41217   41141      88    -     0.00027   24.0   0.0  -
trnG-GCC             -          u9                   -                1      71    7468    7537    7468    7538      72    +     0.00029   23.9   0.1  -
trnL-UAA             -          u9                   -               20      79     454     391     462     390      80    -     0.00044   23.4   0.3  -
trnL-UAA             -          u9                   -               20      79  143042  142979  143050  142978      80    -     0.00044   23.4   0.3  -
trnL-UAA             -          u9                   -                8      79   20947   21011   20944   21012      80    +     0.00046   23.3   0.1  -
trnT-UGU             -          u9                   -                6      65   25312   25372   25307   25379      72    +     0.00063   22.9   1.5  -
trnL-CAA             -          u9                   -                6      71   81391   81327   81396   81324      81    -     0.00066   23.2   0.9  -
trnH-GUG             -          u9                   -                7      68  117710  117651  117714  117648      74    -     0.00069   22.5   2.7  -
trnA-UGC             -          u9                   -               21      77    1483    1538    1479    1545      88    +     0.00079   21.7   1.0  -
trnM-CAU             -          u9                   -               26      75   25313   25375   25297   25380      88    +     0.00081   22.5   1.3  -
trnH-GUG             -          u9                   -                1      74    7468    7538    7468    7538      74    +     0.00087   22.2   0.1  -
trnA-UGC             -          u9                   -               19      78   18218   18159   18221   18148      88    -     0.00097   21.4   0.8  -
trnA-UGC             -          u9                   -               18      79   20946   21007   20931   21014      88    +       0.001   21.3   0.3  -
trnG-GCC             -          u9                   -                8      63  142481  142424  142486  142416      72    -      0.0015   21.6   2.3  -
trnL-UAA             -          u9                   -                3      37   19927   19961   19925   19962      80    +      0.0017   21.5   2.1  -
trnS-GGA             -          u9                   -                1      86    5794    5703    5794    5702      87    -      0.0019   21.1   0.7  -
trnV-UAC             -          u9                   -                4      66   25310   25372   25309   25381      73    +      0.0022   21.3   2.0  -
trnI-CAU             -          u9                   -                8      70   25314   25375   25308   25379      74    +      0.0022   21.1   2.3  -
trnQ-UUG             -          u9                   -                6      62  110287  110229  110294  110220      72    -      0.0023   21.3   0.6  -
trnA-UGC             -          u9                   -               50      85   90970   90935   90990   90932      88    -      0.0024   20.1   1.5  -
trnR-UCU             -          u9                   -               18      67    7760    7698    7780    7696      74    -      0.0024   21.0   0.0  -
trnL-UAG             -          u9                   -               13      75  101420  101479  101406  101485      85    +      0.0025   21.2   1.1  -
trnL-UAA             -          u9                   -                9      74  101417  101483  101410  101489      80    +      0.0026   21.0   1.1  -
trnD-GUC             -          u9                   -                6      78  110294  110222  110297  110219      81    -       0.003   20.7   1.4  -
trnV-UAC             -          u9                   -                8      38   25105   25074   25111   25054      73    -       0.003   20.8   0.0  -
trnR-UCU             -          u9                   -                5      73    1478    1544    1459    1545      74    +      0.0031   20.6   0.8  -
trnK-UUU             -          u9                   -                6      65   41216   41156   41221   41151      73    -      0.0033   20.5   0.1  -
trnY-GUA             -          u9                   -                3      75   16708   16785   16706   16793      83    +      0.0041   20.5   1.8  -
trnW-CCA             -          u9                   -                8      63    7757    7702    7763    7698      74    -      0.0042   20.5   0.2  -
trnA-UGC             -          u9                   -                8      78    7464    7532    7457    7541      88    +      0.0056   19.0   0.5  -
trnfM-CAU            -          u9                   -               15      66  109752  109803  109749  109805      74    +       0.006   19.7   1.0  -
trnL-UAA             -          u9                   -               36      79   20506   20554   20489   20555      80    +       0.007   19.5   0.6  -
trnT-UGU             -          u9                   -                2      68   86342   86408   86341   86410      72    +      0.0072   19.6   1.5  -
trnL-UAG             -          u9                   -               41      82   20511   20552   20491   20555      85    +      0.0084   19.5   0.2  -
trnS-CGA             -          u9                   -                6      66   86346   86406   86342   86410      72    +      0.0097   18.9   0.9  -
trnR-UCG             -          u9                   -                1      73  109738  109810  109738  109811      74    +       0.011   19.0   0.4  -
trnH-GUG             -          u9                   -               15      62  110229  110276  110214  110281      74    +       0.012   18.5   0.2  -
trnD-GUC             -          u9                   -               41      78    7499    7535    7476    7538      81    +       0.013   18.7   0.1  -
trnE-UUC             -          u9                   -               25      63    7491    7529    7472    7536      72    +       0.015   18.8   0.0  -
trnV-UAC             -          u9                   -                7      66   18219   18160   18221   18156      73    -       0.016   18.5   1.1  -
trnR-UCG             -          u9                   -                5      63   18221   18164   18225   18157      74    -       0.017   18.4   0.7  -
trnT-GGU             -          u9                   -                6      71   20945   21011   20940   21012      72    +       0.017   18.2   0.1  -
trnL-UAA             -          u9                   -               15      80  120998  121056  120986  121056      80    +       0.019   18.2   1.7  -
trnP-UGG             -          u9                   -               23      87    7761    7697    7773    7676     111    -       0.021   17.2   0.0  -
trnD-GUC             -          u9                   -                5      77   94956   94886   94960   94883      81    -       0.021   18.0   1.9  -
trnK-UUU             -          u9                   -               17      69  117701  117649  117703  117646      73    -       0.022   17.9   1.2  -
trnC-GCA             -          u9                   -               11      73  110289  110226  110295  110221     120    -       0.023   17.0   1.0  -
trnM-CAU             -          u9                   -               10      86  142487  142409  142495  142407      88    -       0.023   17.8   2.8  -
trnE-UUC             -          u9                   -                3      62     603     543     605     529      72    -       0.027   18.0   1.7  -
trnE-UUC             -          u9                   -                3      62  143191  143131  143193  143117      72    -       0.027   18.0   1.7  -
trnA-UGC             -          u9                   -               19      78   25314   25373   25310   25386      88    +       0.029   16.7   1.9  -
trnL-CAA             -          u9                   -               17      75    7746    7697    7767    7692      81    -       0.029   18.0   0.0  -
trnS-CGA             -          u9                   -               23      69  120732  120779  120712  120782      72    +       0.031   17.3   2.4  -
trnR-UCG             -          u9                   -                4      71  142485  142418  142488  142415      74    -       0.037   17.3   2.5  -
trnR-ACG             -          u9                   -                3      59  142486  142430  142488  142416      74    -       0.038   17.2   1.4  -
trnF-GAA             -          u9                   -                8      64   87153   87097   87161   87086      76    -       0.047   16.8   1.6  -
trnF-GAA             -          u9                   -               20      66  140001  140046  139984  140056      76    +        0.05   16.7   0.2  -
trnA-UGC             -          u9                   -               13      54   25111   25069   25123   25052      88    -       0.057   15.7   0.0  -
trnR-UCG             -          u9                   -                6      30   25107   25083   25111   25078      74    -       0.057   16.7   0.0  -
trnK-UUU             -          u9                   -               18      66    7760    7698    7763    7695      73    -       0.063   16.4   0.2  -
trnC-GCA             -          u9                   -                7      87   16706   16799   16701   16820     120    +       0.064   15.5   0.7  -
trnA-UGC             -          u9                   -               19      73   41214   41159   41217   41139      88    -       0.065   15.5   0.0  -
trnN-GUU             -          u9                   -                6      40   92891   92857   92894   92840      72    -       0.066   16.5   0.4  -
trnT-GGU             -          u9                   -                4      70  109741  109809  109738  109811      72    +       0.066   16.3   0.2  -
trnN-GUU             -          u9                   -                8      64   41214   41156   41218   41148      72    -       0.078   16.3   0.1  -
trnK-UUU             -          u9                   -               40      71    7505    7536    7491    7538      73    +       0.086   16.0   0.7  -
trnG-GCC             -          u9                   -                9      61    1482    1534    1479    1548      72    +       0.089   15.9   0.5  -
trnV-UAC             -          u9                   -               34      64   24465   24435   24484   24426      73    -        0.09   16.1   0.0  -
trnW-CCA             -          u9                   -               19      67  121002  121049  120986  121055      74    +       0.098   16.1   1.4  -
trnT-GGU             -          u9                   -                6      38   92891   92858   92894   92841      72    -       0.098   15.8   0.2  -
trnI-GAU             -          u9                   -               39      87   91919   91868   91940   91867      88    -         0.1   15.9   1.6  -
trnY-GUA             -          u9                   -                3      79    5793    5705    5794    5702      83    -         0.1   16.0   0.7  -
trnV-UAC             -          u9                   -                3      69   94951   94888   94953   94882      73    -        0.12   15.8   0.8  -
trnL-CAA             -          u9                   -                2      80   18224   18154   18225   18153      81    -        0.12   16.0   0.8  -
trnL-UAA             -          u9                   -               50      79    1515    1544    1503    1545      80    +        0.14   15.4   0.3  -
trnD-GUC             -          u9                   -                6      41   91805   91771   91810   91747      81    -        0.14   15.4   2.0  -
trnK-UUU             -          u9                   -                7      32   20946   20971   20940   20972      73    +        0.14   15.3   1.9  -
trnM-CAU             -          u9                   -                7      82   41484   41409   41490   41404      88    -        0.14   15.3   0.2  -
rrn18                -          u9                   -              906     990   93771   93856   93750   93876    2142    +        0.15    5.6   1.9  -
trnV-UAC             -          u9                   -                3      36   91801   91768   91803   91757      73    -        0.18   15.2   0.8  -
trnK-UUU             -          u9                   -               38      73  112450  112415  112470  112415      73    -        0.19   14.9   0.7  -
trnS-CGA             -          u9                   -                8      63   25314   25370   25312   25373      72    +         0.2   14.7   1.1  -
trnS-CGA             -          u9                   -                7      65    7474    7531    7473    7533      72    +         0.2   14.7   0.0  -
trnM-CAU             -          u9                   -               26      72   86358   86404   86346   86411      88    +        0.21   14.8   1.1  -
trnK-UUU             -          u9                   -                2      25   91802   91779   91803   91759      73    -        0.23   14.6   1.0  -
trnR-ACG             -          u9                   -               21      66    5750    5710    5771    5701      74    -        0.23   14.8   0.0  -
trnL-CAA             -          u9                   -               32      77  121017  121052  120998  121056      81    +        0.23   15.0   1.2  -
trnK-UUU             -          u9                   -                1      38  115007  114971  115007  114961      73    -        0.27   14.4   0.5  -
trnM-CAU             -          u9                   -               24      74   18209   18159   18229   18152      88    -        0.27   14.4   1.0  -
trnV-UAC             -          u9                   -                7      65    1480    1537    1477    1541      73    +        0.27   14.6   0.9  -
trnT-UGU             -          u9                   -               36      69    1509    1542    1489    1545      72    +        0.27   14.5   0.7  -
trnF-GAA             -          u9                   -                8      66   18219   18162   18226   18150      76    -        0.28   14.3   0.7  -
trnR-UCG             -          u9                   -                7      62   20946   21000   20943   21010      74    +        0.28   14.5   0.1  -
trnS-GCU             -          u9                   -               82     106    7717    7693    7738    7680     122    -        0.32   13.0   0.2  -
trnH-GUG             -          u9                   -                4      70   20943   21008   20940   21012      74    +        0.32   14.0   0.3  -
trnI-GAU             -          u9                   -                8      43   86348   86383   86344   86403      88    +        0.32   14.3   1.5  -
trnS-GCU             -          u9                   -               24      93  110289  110234  110300  110223     122    -        0.32   12.9   0.6  -
trnM-CAU             -          u9                   -                6      71   20939   21003   20934   21017      88    +        0.33   14.1   0.7  -
trnM-CAU             -          u9                   -               26      71    1480    1536    1460    1544      88    +        0.33   14.1   0.7  -
trnR-UCU             -          u9                   -               30      65  120739  120773  120735  120781      74    +        0.34   14.1   0.6  -
trnM-CAU             -          u9                   -               19      71  101420  101480  101409  101486      88    +        0.35   14.0   0.8  -
trnL-CAA             -          u9                   -               17      75   41203   41154   41218   41150      81    -        0.36   14.4   0.1  -
trnV-GAC             -          u9                   -               28      70   90977   90938   90995   90936      72    -        0.39   14.3   3.0  -
trnR-UCG             -          u9                   -               34      67    5745    5709    5765    5703      74    -         0.4   14.0   0.1  -
trnL-UAA             -          u9                   -               51      76   25350   25375   25336   25379      80    +        0.44   13.8   1.0  -
trnE-UUC             -          u9                   -               11      67  142477  142420  142483  142409      72    -        0.45   14.1   2.5  -
trnR-UCG             -          u9                   -                4      63    1477    1534    1474    1544      74    +        0.45   13.8   0.4  -
trnS-CGA             -          u9                   -                8      70    1481    1543    1478    1545      72    +        0.45   13.6   0.9  -
trnR-UCU             -          u9                   -                8      63   87152   87097   87157   87096      74    -        0.46   13.7   1.7  -
trnN-GUU             -          u9                   -                9      67  109746  109806  109739  109810      72    +        0.46   13.8   0.4  -
trnR-UCU             -          u9                   -               45      66   41440   41419   41461   41416      74    -        0.47   13.7   0.0  -
trnT-UGU             -          u9                   -               44      66    7510    7532    7495    7534      72    +        0.47   13.7   0.6  -
trnI-CAU             -          u9                   -               22      65    7743    7700    7751    7694      74    -        0.49   13.6   0.0  -
trnS-CGA             -          u9                   -               36      64   41186   41156   41208   41153      72    -        0.49   13.4   0.3  -
trnR-UCU             -          u9                   -                8      67  142481  142422  142485  142417      74    -        0.49   13.6   1.7  -
trnV-GAC             -          u9                   -                8      57   25314   25364   25309   25374      72    +         0.5   14.0   1.5  -
trnI-CAU             -          u9                   -               49      72   41174   41150   41194   41148      74    -        0.52   13.5   0.1  -
trnfM-CAU            -          u9                   -                7      66  142482  142423  142484  142421      74    -        0.56   13.4   2.0  -
trnI-CAU             -          u9                   -               50      69   86388   86407   86366   86410      74    +        0.56   13.4   0.5  -
trnG-GCC             -          u9                   -               47      69   20530   20552   20525   20554      72    +        0.57   13.3   0.5  -
trnW-CCA             -          u9                   -                8      66   86348   86404   86341   86410      74    +        0.63   13.5   1.0  -
trnfM-CAU            -          u9                   -               18      73   18209   18154   18219   18153      74    -        0.63   13.2   1.0  -
trnH-GUG             -          u9                   -                8      65  109745  109802  109743  109807      74    +         0.7   12.9   0.4  -
trnT-GGU             -          u9                   -               38      63   91901   91876   91921   91869      72    -        0.73   13.0   1.2  -
trnR-UCG             -          u9                   -                6      63   25312   25368   25309   25377      74    +        0.77   13.1   1.9  -
trnT-GGU             -          u9                   -               36      62   24462   24436   24470   24431      72    -        0.79   12.9   0.0  -
trnI-CAU             -          u9                   -               49      74  121031  121056  121022  121056      74    +        0.85   12.8   0.7  -
trnC-GCA             -          u9                   -               10      70  117714  117655  117716  117647     120    -        0.87   11.9   3.1  -
trnV-UAC             -          u9                   -                8      61   20947   21000   20933   21008      73    +        0.89   12.9   0.3  -
trnT-GGU             -          u9                   -               45      65   41175   41155   41197   41150      72    -        0.93   12.6   0.0  -
trnL-UAA             -          u9                   -                4      76   41218   41152   41221   41149      80    -        0.93   12.7   0.0  -
trnP-GGG             -          u9                   -                8      67    7757    7698    7762    7691      74    -        0.96   12.6   0.2  -
trnR-UCU             -          u9                   -                7      70   20946   21008   20945   21012      74    +           1   12.6   0.2  -
trnR-ACG             -          u9                   -                5      31   25108   25082   25111   25074      74    -           1   12.7   0.1  -
trnL-CAA             -          u9                   -               53      79   86384   86410   86363   86411      81    +           1   13.0   0.7  -
trnI-CAU             -          u9                   -                8      70  101416  101485  101409  101489      74    +         1.1   12.5   1.0  -
trnS-UGA             -          u9                   -                4      81     470     396     473     390      87    -         1.1   12.8   0.7  -
trnS-UGA             -          u9                   -                4      81  143058  142984  143061  142978      87    -         1.1   12.8   0.7  -
trnS-CGA             -          u9                   -               27      68    7737    7695    7758    7693      72    -         1.1   12.3   0.1  -
trnT-UGU             -          u9                   -               44      69    7719    7694    7720    7694      72    -         1.1   12.5   0.6  -
trnT-GGU             -          u9                   -                5      64  142484  142423  142486  142417      72    -         1.2   12.3   1.7  -
trnL-CAA             -          u9                   -               43      80   25337   25378   25328   25379      81    +         1.2   12.8   1.3  -
trnD-GUC             -          u9                   -                9      80  119117  119032  119121  119031      81    -         1.2   12.4   0.5  -
trnH-GUG             -          u9                   -                7      65   86347   86403   86347   86406      74    +         1.2   12.1   1.7  -
trnP-UGG             -          u9                   -               29      83   41212   41158   41228   41138     111    -         1.3   11.4   0.2  -
trnR-UCG             -          u9                   -                3      28   92894   92871   92896   92865      74    -         1.4   12.3   0.6  -
trnA-UGC             -          u9                   -               24      84   91938   91867   91940   91863      88    -         1.4   11.3   1.9  -
trnW-CCA             -          u9                   -                8      64   41477   41421   41481   41417      74    -         1.4   12.4   0.9  -
trnE-UUC             -          u9                   -                7      64   18219   18161   18225   18156      72    -         1.4   12.5   0.5  -
trnT-GGU             -          u9                   -               43      65    7720    7698    7742    7694      72    -         1.4   12.0   0.0  -
trnW-CCA             -          u9                   -                8      62   20947   21000   20944   21005      74    +         1.5   12.3   0.3  -
trnW-CCA             -          u9                   -                8      63   87152   87097   87159   87089      74    -         1.5   12.3   1.6  -
trnD-GUC             -          u9                   -               17      70   25316   25368   25310   25372      81    +         1.6   12.0   1.6  -
trnK-UUU             -          u9                   -                6      26   25107   25086   25111   25084      73    -         1.6   11.9   0.0  -
trnS-CGA             -          u9                   -               46      68  121030  121052  121010  121055      72    +         1.6   11.8   1.0  -
trnfM-CAU            -          u9                   -               44      66   41178   41156   41198   41154      74    -         1.7   11.9   0.3  -
trnR-ACG             -          u9                   -                8      63   20947   21001   20943   21012      74    +         1.7   12.0   0.0  -
trnN-GUU             -          u9                   -                6      64   87154   87094   87157   87089      72    -         1.8   11.9   1.8  -
trnT-UGU             -          u9                   -               45      66  120755  120776  120753  120778      72    +         1.8   11.9   1.2  -
trnW-CCA             -          u9                   -               44      68  109781  109805  109767  109810      74    +         1.8   12.1   0.7  -
trnR-UCU             -          u9                   -               19      64  117700  117655  117711  117649      74    -         1.9   11.8   1.3  -
trnF-GAA             -          u9                   -               47      69   90964   90942   90974   90934      76    -         1.9   11.6   1.3  -
trnfM-CAU            -          u9                   -               15      65   25320   25370   25308   25378      74    +         1.9   11.7   1.5  -
